X,Y
8.18693,-4.260165
8.264998,-4.289844
8.342334,-4.319244
8.487516,-4.374438
8.56601,-4.404279
8.729901,-4.466585
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.808026,-4.496285
8.668375,-4.518297
8.585883,-4.531299
8.502369,-4.544462
8.420496,-4.557366
8.33831,-4.57032
8.258303,-4.58293
8.174458,-4.596145
8.093813,-4.608856
8.010714,-4.621954
7.926207,-4.635273
7.840333,-4.648808
7.691006,-4.672345
7.608094,-4.685413
7.526062,-4.698342
7.350741,-4.725976
7.268808,-4.738889
7.184879,-4.752118
7.016967,-4.778583
6.93368,-4.79171
6.8515,-4.804663
6.680575,-4.831604
6.596567,-4.844844
6.511986,-4.858176
6.367525,-4.880945
6.284761,-4.89399
6.127843,-4.918723
6.044719,-4.931824
5.962134,-4.944841
5.796148,-4.971003
5.711868,-4.984286
5.6315,-4.996953
5.457232,-5.024421
5.374671,-5.037434
5.29249,-5.050386
5.147327,-5.073267
5.060717,-5.086917
4.977642,-5.100011
4.811404,-5.126213
4.729204,-5.139169
4.647414,-5.15206
4.472809,-5.179581
4.390461,-5.19256
4.239781,-5.216309
4.157161,-5.229331
4.075953,-5.242131
3.903586,-5.269299
3.821386,-5.282255
3.738989,-5.295242
3.581883,-5.320004
3.498784,-5.333101
3.326669,-5.360229
3.244004,-5.373259
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.162016,-5.386181
3.275363,-5.289653
3.339445,-5.23508
3.401851,-5.181934
3.467017,-5.126437
3.528296,-5.074251
3.593463,-5.018754
3.654255,-4.966982
3.718066,-4.91264
3.78185,-4.85832
3.856362,-4.794865
3.921928,-4.739028
3.98291,-4.687094
4.127472,-4.563982
4.193605,-4.507662
4.302224,-4.415161
4.366408,-4.3605
4.428746,-4.307412
4.565428,-4.191012
4.62871,-4.13712
4.695707,-4.080064
4.80371,-3.988087
4.86784,-3.933472
4.930894,-3.879775
5.060857,-3.769096
5.124584,-3.714825
5.264327,-3.595818
5.327567,-3.541962
5.39081,-3.488102
5.507378,-3.388831
5.570873,-3.334758
5.704437,-3.221012
5.769333,-3.165746
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.833326,-3.111248
5.978955,-3.097837
6.065255,-3.08989
6.145321,-3.082516
6.228614,-3.074846
6.311055,-3.067254
6.391788,-3.059819
6.474409,-3.052211
6.558224,-3.044492
6.641576,-3.036817
6.753154,-3.026541
6.837229,-3.018799
6.91948,-3.011225
7.096596,-2.994914
7.179236,-2.987304
7.262424,-2.979643
7.405175,-2.966497
7.487955,-2.958874
7.67009,-2.942101
7.752994,-2.934467
7.835589,-2.926861
7.982334,-2.913347
8.06584,-2.905657
8.147972,-2.898093
8.324147,-2.88187
8.407439,-2.874199
8.48991,-2.866605
8.664731,-2.850506
8.74884,-2.84276
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.83026,-2.835262
8.695282,-2.802259
8.610412,-2.781508
8.531758,-2.762277
8.452538,-2.742908
8.372995,-2.723459
8.288873,-2.702891
8.208141,-2.683152
8.130901,-2.664267
8.050505,-2.644609
7.969569,-2.62482
7.852672,-2.596239
7.771022,-2.576275
7.690611,-2.556614
7.526927,-2.516593
7.445545,-2.496695
7.365604,-2.477149
7.216045,-2.440582
7.135017,-2.42077
7.05445,-2.401071
6.884618,-2.359546
6.80359,-2.339735
6.722829,-2.319988
6.571914,-2.283089
6.490469,-2.263176
6.313598,-2.21993
6.231652,-2.199894
6.150745,-2.180112
5.985785,-2.139779
5.902401,-2.119391
5.823136,-2.100011
5.682372,-2.065594
5.601708,-2.045871
5.520977,-2.026132
5.351605,-1.98472
5.270374,-1.964859
5.190113,-1.945235
5.020261,-1.903705
4.938106,-1.883618
4.858753,-1.864216
4.685046,-1.821744
4.602599,-1.801586
4.519929,-1.781373
4.379539,-1.747047
4.298327,-1.72719
4.124973,-1.684805
4.04295,-1.66475
3.962898,-1.645177
3.792249,-1.603453
3.709424,-1.583202
3.630829,-1.563985
3.486821,-1.528775
3.348652,-1.494992
3.265166,-1.474579
3.155569,-1.447783
3.072506,-1.427473
2.923966,-1.391155
2.842899,-1.371334
2.762522,-1.351681
2.590586,-1.309643
2.509408,-1.289794
2.428438,-1.269997
2.251174,-1.226655
2.168607,-1.206467
2.029718,-1.172508
1.948389,-1.152623
1.868273,-1.133035
1.698767,-1.09159
1.61753,-1.071727
1.537021,-1.052043
1.380211,-1.013702
1.297919,-0.9935815
1.135319,-0.9538254
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.053591,-0.9338426
1.156637,-1.047985
1.215733,-1.113445
1.267918,-1.171249
1.324686,-1.23413
1.378961,-1.29425
1.436121,-1.357565
1.491425,-1.418824
1.547888,-1.481368
1.603088,-1.542512
1.684684,-1.632894
1.741874,-1.696242
1.851966,-1.818189
1.908673,-1.881003
2.01259,-1.99611
2.068627,-2.058182
2.188275,-2.190713
2.244098,-2.252548
2.302367,-2.317092
2.413625,-2.44033
2.469984,-2.502758
2.577657,-2.622026
2.634274,-2.68474
2.732421,-2.793456
2.789558,-2.856745
2.910803,-2.991047
2.968134,-3.054551
3.022969,-3.115291
3.139953,-3.244872
3.196362,-3.307356
3.312957,-3.436507
3.370281,-3.500003
3.456993,-3.596053
3.513198,-3.65831
3.637175,-3.795637
3.69348,-3.858005
3.748506,-3.918957
3.859144,-4.041509
3.915362,-4.103781
4.036558,-4.238027
4.094709,-4.302441
4.150526,-4.364268
4.248234,-4.472497
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.304442,-4.534759
4.357095,-4.399339
4.388251,-4.319208
4.41818,-4.242232
4.447825,-4.165987
4.477476,-4.089729
4.508532,-4.009854
4.53886,-3.931853
4.568175,-3.856456
4.623816,-3.713352
4.655172,-3.632704
4.687334,-3.549986
4.717501,-3.472399
4.747488,-3.395274
4.801781,-3.255637
4.831947,-3.178051
4.898852,-3.005975
4.930346,-2.924977
4.959169,-2.850844
5.019793,-2.694925
5.050764,-2.615268
5.113206,-2.454671
5.144359,-2.374549
5.201271,-2.228174
5.232769,-2.147162
5.287742,-2.005778
5.318319,-1.927133
5.348135,-1.85045
5.413126,-1.683296
5.444708,-1.60207
5.473962,-1.526832
5.534611,-1.370847
5.566004,-1.290105
5.621718,-1.146811
5.652293,-1.068176
5.680757,-0.9949674
5.680757,-0.9949674
5.680757,-0.9949674
5.680757,-0.9949674
5.680757,-0.9949674
5.680757,-0.9949674
5.680757,-0.9949674
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.08313993,-0.01372299
0.1652589,-0.02727748
0.2466722,-0.04071548
0.3282484,-0.05418037
0.4125675,-0.06809799
0.4921266,-0.08122993
0.5732829,-0.09462552
0.6540205,-0.107952
0.7397063,-0.1220952
0.8226292,-0.1357824
1.011109,-0.1668926
1.096222,-0.1809414
1.250954,-0.2064813
1.333995,-0.2201879
1.489772,-0.2459004
1.572843,-0.259612
1.654287,-0.273055
1.825461,-0.3013088
1.910386,-0.3153265
2.08196,-0.3436463
2.164557,-0.3572797
2.316984,-0.3824392
2.398936,-0.3959661
2.480966,-0.4095059
2.625821,-0.4334156
2.70795,-0.4469716
2.890786,-0.4771504
2.976496,-0.4912976
3.056139,-0.5044433
3.20529,-0.5290622
3.288401,-0.5427803
3.370762,-0.5563747
3.535379,-0.5835463
3.618026,-0.5971879
3.770887,-0.6224191
3.853406,-0.6360395
3.935505,-0.6495907
4.127216,-0.6812343
4.210272,-0.6949435
4.368625,-0.721081
4.45432,-0.7352258
4.536992,-0.7488716
4.680747,-0.7725996
4.763078,-0.786189
4.938504,-0.8151447
5.021408,-0.8288287
5.194939,-0.8574716
5.277448,-0.8710905
5.361293,-0.8849299
5.50676,-0.9089405
5.588568,-0.9224437
5.670998,-0.9360495
5.845442,-0.9648431
5.927769,-0.9784319
6.090053,-1.005218
6.173178,-1.018939
6.253777,-1.032243
6.418947,-1.059505
6.605958,-1.090373
6.688125,-1.103936
6.770999,-1.117615
6.853221,-1.131186
6.933105,-1.144372
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
7.067216,-1.166508
6.929479,-1.198685
6.848504,-1.217602
6.767388,-1.236552
6.68692,-1.255351
6.605088,-1.274468
6.523602,-1.293504
6.442267,-1.312505
6.364219,-1.330738
6.28393,-1.349495
6.200035,-1.369094
6.092052,-1.39432
6.011096,-1.413233
5.861499,-1.448181
5.77382,-1.468664
5.691419,-1.487914
5.531471,-1.52528
5.449839,-1.544351
5.361151,-1.565069
5.19279,-1.604401
5.1105,-1.623625
4.935985,-1.664394
4.853646,-1.68363
4.77383,-1.702276
4.631834,-1.735448
4.544208,-1.755919
4.380476,-1.794169
4.299555,-1.813073
4.216702,-1.832429
4.065244,-1.867812
3.98331,-1.886953
3.811744,-1.927033
3.730785,-1.945946
3.64849,-1.965171
3.64849,-1.965171
3.64849,-1.965171
3.64849,-1.965171
3.64849,-1.965171
3.64849,-1.965171
3.64849,-1.965171
3.64849,-1.965171
3.64849,-1.965171
3.64849,-1.965171
3.64849,-1.965171
3.64849,-1.965171
3.64849,-1.965171
3.64849,-1.965171
3.64849,-1.965171
3.64849,-1.965171
3.76762,-1.97166
3.840929,-1.975652
3.914637,-1.979667
3.993045,-1.983937
4.074903,-1.988395
4.157845,-1.992913
4.24283,-1.997541
4.324958,-2.002014
4.416632,-2.007007
4.503698,-2.011749
4.584089,-2.016127
4.756494,-2.025517
4.842092,-2.030179
4.992434,-2.038367
5.078721,-2.043066
5.159247,-2.047452
5.313398,-2.055848
5.397624,-2.060435
5.480431,-2.064945
5.65297,-2.074342
5.737236,-2.078931
5.820023,-2.08344
5.986811,-2.092524
6.070097,-2.09706
6.225217,-2.105508
6.308649,-2.110052
6.390942,-2.114534
6.597411,-2.125779
6.681351,-2.130351
6.829027,-2.138393
6.914171,-2.143031
6.994857,-2.147425
7.168334,-2.156873
7.251266,-2.16139
7.334249,-2.165909
7.48565,-2.174155
7.569215,-2.178706
7.651993,-2.183215
7.826899,-2.192741
7.91062,-2.1973
8.066443,-2.205787
8.149486,-2.21031
8.24763,-2.215655
8.411826,-2.224598
8.49476,-2.229115
8.577886,-2.233642
8.753635,-2.243214
8.837152,-2.247762
8.921332,-2.252347
9.070556,-2.260474
9.153913,-2.265014
9.323845,-2.274269
9.409284,-2.278922
9.490154,-2.283327
9.639767,-2.291475
9.723208,-2.29602
9.723208,-2.29602
9.723208,-2.29602
9.723208,-2.29602
9.723208,-2.29602
9.723208,-2.29602
9.723208,-2.29602
9.723208,-2.29602
9.723208,-2.29602
9.723208,-2.29602
9.723208,-2.29602
9.723208,-2.29602
9.647,-2.304112
9.597449,-2.309374
9.546552,-2.314779
9.490617,-2.320719
9.431592,-2.326986
9.366373,-2.333912
9.300348,-2.340923
9.229099,-2.348489
9.152774,-2.356594
9.073927,-2.364967
8.948244,-2.378313
8.862888,-2.387377
8.781671,-2.396002
8.639385,-2.411111
8.556163,-2.419948
8.37525,-2.439159
8.292754,-2.44792
8.209258,-2.456786
8.063931,-2.472219
7.972415,-2.481936
7.889327,-2.49076
7.723211,-2.508399
7.640456,-2.517187
7.553853,-2.526383
7.382024,-2.54463
7.298116,-2.55354
7.133904,-2.570978
7.050786,-2.579804
6.967933,-2.588602
6.801737,-2.606251
6.590062,-2.628728
6.504349,-2.63783
6.421803,-2.646596
6.339898,-2.655293
6.259521,-2.663829
6.150931,-2.67536
6.06746,-2.684224
5.884892,-2.70361
5.801754,-2.712439
5.718065,-2.721326
5.543779,-2.739833
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.459414,-2.748792
5.597556,-2.779968
5.68386,-2.799444
5.759903,-2.816606
5.842701,-2.835291
5.92228,-2.85325
6.005199,-2.871963
6.086529,-2.890317
6.165288,-2.908092
6.245042,-2.92609
6.330533,-2.945384
6.412316,-2.96384
6.49365,-2.982195
6.660041,-3.019746
6.743629,-3.03861
6.89507,-3.072787
6.976673,-3.091203
7.057944,-3.109544
7.224301,-3.147086
7.308654,-3.166123
7.38697,-3.183797
7.56272,-3.22346
7.643932,-3.241788
7.726935,-3.26052
7.893769,-3.29817
7.97645,-3.316829
8.059014,-3.335462
8.198408,-3.36692
8.279587,-3.38524
8.361009,-3.403615
8.531364,-3.442061
8.612943,-3.460471
8.69594,-3.479202
8.862145,-3.516711
8.943626,-3.535099
9.098844,-3.570128
9.180558,-3.588569
9.261604,-3.606859
9.432741,-3.645481
9.514573,-3.663949
9.596225,-3.682375
9.763474,-3.720119
9.844457,-3.738396
9.844457,-3.738396
9.844457,-3.738396
9.844457,-3.738396
9.844457,-3.738396
9.844457,-3.738396
9.844457,-3.738396
9.844457,-3.738396
9.844457,-3.738396
9.844457,-3.738396
9.844457,-3.738396
9.844457,-3.738396
9.844457,-3.738396
9.844457,-3.738396
9.844457,-3.738396
9.844457,-3.738396
9.744464,-3.742047
9.681874,-3.744332
9.615448,-3.746758
9.54774,-3.74923
9.471523,-3.752013
9.395621,-3.754784
9.30996,-3.757912
9.230554,-3.760812
9.147393,-3.763848
9.06327,-3.76692
8.943145,-3.771306
8.858996,-3.774378
8.775782,-3.777417
8.623518,-3.782976
8.538815,-3.786069
8.455995,-3.789093
8.291638,-3.795094
8.207865,-3.798153
8.027884,-3.804725
7.943511,-3.807806
7.862225,-3.810774
7.695646,-3.816856
7.612737,-3.819884
7.527948,-3.822979
7.349282,-3.829503
7.265718,-3.832555
7.179175,-3.835715
7.020611,-3.841504
6.937431,-3.844541
6.849865,-3.847739
6.687633,-3.853662
6.603593,-3.856731
6.44423,-3.86255
6.36127,-3.865579
6.275847,-3.868698
6.102482,-3.875028
6.016245,-3.878177
5.934289,-3.88117
5.793289,-3.886318
5.709584,-3.889374
5.527601,-3.896019
5.444421,-3.899056
5.360747,-3.902112
5.200509,-3.907963
5.117064,-3.911009
5.034075,-3.91404
4.873456,-3.919904
4.789638,-3.922965
4.622114,-3.929082
4.536906,-3.932193
4.454351,-3.935207
4.294023,-3.941061
4.210824,-3.944099
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.127814,-3.94713
4.207489,-3.968224
4.285668,-3.988921
4.36499,-4.009921
4.446158,-4.031409
4.524891,-4.052253
4.60358,-4.073085
4.68371,-4.094299
4.775213,-4.118523
4.858266,-4.140511
5.010211,-4.180737
5.090588,-4.202016
5.172684,-4.22375
5.336322,-4.267072
5.416577,-4.288319
5.6384,-4.347044
5.722228,-4.369236
5.799843,-4.389785
5.897277,-4.415579
5.978977,-4.437209
6.057831,-4.458085
6.235752,-4.505187
6.317737,-4.526892
6.453742,-4.562898
6.534577,-4.584299
6.615127,-4.605623
6.781524,-4.649675
6.863925,-4.67149
6.944635,-4.692857
7.085797,-4.730229
7.166502,-4.751595
7.337994,-4.796996
7.419588,-4.818597
7.500916,-4.840128
7.648376,-4.879167
7.729366,-4.900608
7.809481,-4.921817
7.983646,-4.967926
8.064873,-4.98943
8.145771,-5.010847
8.313603,-5.055279
8.395164,-5.076871
8.475042,-5.098019
8.643228,-5.142544
8.723826,-5.163882
8.804024,-5.185113
8.942498,-5.221773
9.023353,-5.243179
9.202516,-5.29061
9.283079,-5.311939
9.364655,-5.333535
9.364655,-5.333535
9.364655,-5.333535
9.364655,-5.333535
9.364655,-5.333535
9.364655,-5.333535
9.364655,-5.333535
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.410147,-5.349858
9.265477,-5.3649
9.17961,-5.373827
9.098284,-5.382283
9.016215,-5.390816
8.934093,-5.399354
8.852996,-5.407786
8.764776,-5.416958
8.680903,-5.425679
